x,U_KMB,U_exact
0.188125,0.152399,0.152399
0.196131,0.140674,0.140674
0.204136,0.129852,0.129852
0.212141,0.119862,0.119862
0.220147,0.110641,0.110641
0.228152,0.102129,0.102129
0.236157,0.0942717,0.0942717
0.244163,0.0870191,0.0870191
0.252168,0.0803245,0.0803245
0.260173,0.0741449,0.0741449
0.268179,0.0684407,0.0684407
0.276184,0.0631753,0.0631753
0.284189,0.0583151,0.0583151
0.292195,0.0538287,0.0538287
0.3002,0.0496875,0.0496875
0.308205,0.0458649,0.0458649
0.316211,0.0423364,0.0423364
0.324216,0.0390793,0.0390793
0.332221,0.0360728,0.0360728
0.340227,0.0332977,0.0332977
0.348232,0.030736,0.030736
0.356237,0.0283714,0.0283714
0.364243,0.0261887,0.0261887
0.372248,0.0241739,0.0241739
0.380254,0.0223141,0.0223141
0.388259,0.0205974,0.0205974
0.396264,0.0190128,0.0190128
0.40427,0.0175501,0.0175501
0.412275,0.0161999,0.0161999
0.42028,0.0149536,0.0149536
0.428286,0.0138032,0.0138032
0.436291,0.0127413,0.0127413
0.444296,0.0117611,0.0117611
0.452302,0.0108562,0.0108562
0.460307,0.010021,0.010021
0.468312,0.00925009,0.00925009
0.476318,0.00853845,0.00853845
0.484323,0.00788156,0.00788156
0.492328,0.00727521,0.00727521
0.500334,0.00671551,0.00671551
0.508339,0.00619887,0.00619887
0.516344,0.00572197,0.00572197
0.52435,0.00528176,0.00528176
0.532355,0.00487542,0.00487542
0.54036,0.00450034,0.00450034
0.548366,0.00415412,0.00415412
0.556371,0.00383453,0.00383453
0.564376,0.00353953,0.00353953
0.572382,0.00326722,0.00326722
0.580387,0.00301586,0.00301586
0.588392,0.00278384,0.00278384
0.596398,0.00256967,0.00256967
0.604403,0.00237198,0.00237198
0.612408,0.0021895,0.0021895
0.620414,0.00202105,0.00202105
0.628419,0.00186557,0.00186557
0.636424,0.00172204,0.00172204
0.64443,0.00158956,0.00158956
0.652435,0.00146727,0.00146727
0.66044,0.00135439,0.00135439
0.668446,0.00125019,0.00125019
0.676451,0.00115401,0.00115401
